Code,Name,y15,y14,y10,y05,t1yr,t5yr,t10yr
01105,"Perry County, AL",-1.108584412,-1.001028757,-1.030413753,-1.11411261,-1.216140066,-1.18675507,-1.103056213
01107,"Pickens County, AL",-0.718226607,-0.763767475,-1.209969529,-1.12672196,-0.672685738,-0.226483685,-0.309731253
01109,"Pike County, AL",0.275075196,0.253917064,0.16280824,0.049928173,0.296233328,0.387342153,0.500222219
01111,"Randolph County, AL",-0.453079185,-0.408294236,-0.437458084,-0.433404289,-0.497864135,-0.468700286,-0.472754081
01113,"Russell County, AL",0.567921508,0.497498129,0.416674259,0.377318665,0.638344886,0.719168756,0.75852435
01115,"St. Clair County, AL",0.690280784,0.695655527,0.702341513,0.546103408,0.684906042,0.678220055,0.83445816
01117,"Shelby County, AL",1.328708751,1.30286948,1.3515455,1.29994375,1.354548022,1.305872003,1.357473753
01119,"Sumter County, AL",-0.476362121,-0.596278081,-0.852884147,-0.539463894,-0.35644616,-0.099840094,-0.413260347
01121,"Talladega County, AL",0.852689595,0.78968161,0.703294427,0.667733376,0.91569758,1.002084762,1.037645814
01123,"Tallapoosa County, AL",0.043023905,0.002952355,0.158277325,0.484451789,0.083095454,-0.072229516,-0.39840398
01125,"Tuscaloosa County, AL",0.931310082,0.90903649,0.842866055,0.556494281,0.953583673,1.019754108,1.306125882
01127,"Walker County, AL",0.40500681,0.35097421,0.404937792,0.072484704,0.459039411,0.405075828,0.737528917
01129,"Washington County, AL",-0.478936105,-0.425447409,-0.801861001,-0.675516023,-0.532424801,-0.15601121,-0.282356188
01131,"Wilcox County, AL",-1.264160806,-1.215534718,-0.83762241,-1.110009307,-1.312786893,-1.690699201,-1.418312304
01133,"Winston County, AL",-0.054184205,0.012273128,-0.245948259,-0.076333765,-0.120641538,0.137579848,-0.032034646
02013,"Aleutians East Borough, AK",0.119740932,-0.111441397,-0.349034871,-0.296658276,0.350923262,0.588516736,0.536140141
02016,"Aleutians West Census Area, AK",0.42967952,0.374540918,0.231951119,0.322720245,0.484818122,0.62740792,0.536638794
02020,"Anchorage Municipality, AK",1.289733755,1.258175812,1.222461875,0.783816308,1.321291699,1.357005636,1.795651203
02050,"Bethel Census Area, AK",-0.510501474,-0.385935191,-0.324180883,-0.27577841,-0.635067757,-0.696822065,-0.745224537
02060,"Bristol Bay Borough, AK",-0.477435211,-0.420550422,-0.3486311,-0.056170555,-0.53432,-0.606239322,-0.898699867
02068,"Denali Borough, AK",-0.257669213,-0.23530472,-0.197760002,-0.215298384,-0.280033705,-0.317578424,-0.300040041
02070,"Dillingham Census Area, AK",-0.702241525,-0.392797724,-0.086710039,-0.585399295,-1.011685325,-1.317773011,-0.819083755
02090,"Fairbanks North Star Borough, AK",1.010831458,1.038035254,0.894877566,0.848030927,0.983627661,1.126785349,1.173631989
02100,"Haines Borough, AK",-0.584966657,-0.563726457,-0.361077714,-0.447675064,-0.606206858,-0.808855601,-0.722258251
02105,"Hoonah-Angoon Census Area, AK",-0.486756664,-0.488804734,-2.664372713,-2.954594847,-0.484708594,1.690859386,1.981081519
02110,"Juneau City and Borough, AK",0.827717342,0.840176173,0.672044593,0.611963981,0.81525851,0.983390091,1.043470702
02122,"Kenai Peninsula Borough, AK",0.639267862,0.658349272,0.585653592,0.515406354,0.620186452,0.692882132,0.763129369
02130,"Ketchikan Gateway Borough, AK",0.407207026,0.383352127,0.251507627,0.182707492,0.431061926,0.562906426,0.63170656
02150,"Kodiak Island Borough, AK",0.064521426,0.012238691,0.255827727,0.364343578,0.116804161,-0.126784875,-0.235300726
02164,"Lake and Peninsula Borough, AK",-0.010737068,-0.355509043,-0.273591137,-0.394928191,0.334034907,0.252117001,0.373454054
02170,"Matanuska-Susitna Borough, AK",0.73979092,0.836421075,0.662437087,0.542970812,0.643160764,0.817144753,0.936611028
02180,"Nome Census Area, AK",-0.394600246,-0.233715001,-0.372813441,-0.609982443,-0.555485492,-0.416387052,-0.17921805
02185,"North Slope Borough, AK",-0.468561221,-0.432467703,-0.409487205,-0.176744583,-0.504654738,-0.527635236,-0.760377858
02188,"Northwest Arctic Borough, AK",-0.430679399,-0.502564258,-0.187729783,-0.378788926,-0.35879454,-0.673629015,-0.482569872
02195,"Petersburg Census Area, AK",-0.402953356,-0.44265352,-2.664372713,-2.954594847,-0.363253192,1.858466,2.148688134
02198,"Prince of Wales-Hyder Census Area, AK",-0.832580263,-0.936801529,-2.664372713,-2.954594847,-0.728358998,0.999212187,1.289434321
02220,"Sitka City and Borough, AK",0.112294247,0.196007379,0.273777087,0.13001583,0.028581116,-0.049188593,0.094572664
02230,"Skagway Municipality, AK",-0.168041646,-0.16635503,-2.664372713,-2.954594847,-0.169728262,2.328289421,2.618511555
02240,"Southeast Fairbanks Census Area, AK",-0.53011032,-0.650698985,-0.456713827,-0.647558735,-0.409521654,-0.603506812,-0.412661904
02261,"Valdez-Cordova Census Area, AK",0.133943198,0.116308332,0.386511702,0.274743191,0.151578065,-0.118625305,-0.006856794
02270,"Wade Hampton Census Area, AK",0.056158771,-0.059922637,-0.12418134,-0.425235408,0.172240179,0.236498882,0.53755295
02275,"Wrangell City and Borough, AK",-0.664908406,-0.677760343,-2.664372713,-2.954594847,-0.652056469,1.334555902,1.624778036
02282,"Yakutat City and Borough, AK",-0.432239682,-0.209107661,-0.292075247,0.155077393,-0.655371704,-0.572404118,-1.019556758
02290,"Yukon-Koyukuk Census Area, AK",-0.569235753,-0.596370047,-0.67701571,-0.751651165,-0.542101459,-0.461455797,-0.386820342
04001,"Apache County, AZ",-0.251184595,-0.250006958,-0.18995075,-0.393677841,-0.252362232,-0.312418439,-0.108691349
04003,"Cochise County, AZ",0.647856041,0.613872859,0.471350594,0.273635468,0.681839224,0.824361489,1.022076615
04005,"Coconino County, AZ",1.216606554,1.204350521,1.269438133,1.102702726,1.228862587,1.163774975,1.330510382
04007,"Gila County, AZ",0.325152485,0.327069165,0.38692759,0.130378805,0.323235804,0.26337738,0.519926164
04009,"Graham County, AZ",-0.093973607,-0.048469544,-0.155153905,-0.08278282,-0.13947767,-0.032793309,-0.105164394
04011,"Greenlee County, AZ",-0.703212869,-0.381055609,-1.35449654,-1.300002693,-1.025370129,-0.051929198,-0.106423045
04012,"La Paz County, AZ",-0.30776511,-0.296179326,-0.296509207,-0.270687113,-0.319350895,-0.319021014,-0.344843108
04013,"Maricopa County, AZ",1.645236151,1.810702759,1.751810026,1.828208853,1.479769543,1.538662277,1.462263449
04015,"Mohave County, AZ",0.999786651,0.920812624,0.994756279,0.6139197,1.078760677,1.004817022,1.385653601
04017,"Navajo County, AZ",0.517856477,0.414154578,0.304451275,0.100162953,0.621558376,0.73126168,0.935550002
04019,"Pima County, AZ",1.425813687,1.421604164,1.371637209,1.409311254,1.43002321,1.479990165,1.44231612
04021,"Pinal County, AZ",0.893925704,0.914471314,0.924509857,0.657021361,0.873380095,0.863341552,1.130830048
04023,"Santa Cruz County, AZ",0.724362418,0.710885174,0.697963585,0.496138544,0.737839662,0.750761251,0.952586293
04025,"Yavapai County, AZ",1.001391355,1.122551564,1.108574489,0.854419809,0.880231147,0.894208222,1.148362902
04027,"Yuma County, AZ",0.86833455,0.844473113,0.77483338,0.475663908,0.892195987,0.961835719,1.261005192
05001,"Arkansas County, AR",-0.153972618,-0.133367875,-0.189357808,-0.247092853,-0.174577362,-0.118587429,-0.060852384
05003,"Ashley County, AR",-0.336214596,-0.439047448,-0.217828558,-0.171304353,-0.233381743,-0.454600633,-0.501124838
05005,"Baxter County, AR",0.584657829,0.577277219,0.459025348,0.26684844,0.592038439,0.710290311,0.902467218
05007,"Benton County, AR",1.540709762,1.477946834,1.360409058,1.125821071,1.603472689,1.721010465,1.955598453
05009,"Boone County, AR",0.598373977,0.581318815,0.573684157,0.347645702,0.615429138,0.623063797,0.849102252
05011,"Bradley County, AR",-1.166959291,-1.158526981,-0.927769418,-0.831843756,-1.1753916,-1.406149163,-1.502074826
05013,"Calhoun County, AR",-1.480745618,-1.457364095,-1.436404106,-0.939579783,-1.504127142,-1.525087131,-2.021911454
05015,"Carroll County, AR",0.306197072,0.324295137,0.060539378,0.139438677,0.288099006,0.551854765,0.472955466
05017,"Chicot County, AR",-1.092431007,-1.157707338,-1.172418616,-1.0884653,-1.027154676,-1.012443398,-1.096396714
05019,"Clark County, AR",-0.013777405,-0.046168962,-0.055060201,-0.216386106,0.018614152,0.027505391,0.188831296
05021,"Clay County, AR",-0.978377088,-0.910005161,-1.022475795,-0.912767598,-1.046749016,-0.934278382,-1.043986579
05023,"Cleburne County, AR",0.015866313,0.018299205,0.027432301,0.054476576,0.01343342,0.004300324,-0.022743951
05025,"Cleveland County, AR",-1.704259897,-1.461001747,-1.793539259,-1.435392687,-1.947518047,-1.614980534,-1.973127106
05027,"Columbia County, AR",-0.055977383,-0.009788427,0.02544372,-0.033891873,-0.102166339,-0.137398486,-0.078062893
05029,"Conway County, AR",-0.261835585,-0.26947997,-0.183217814,-0.096707076,-0.254191201,-0.340453357,-0.426964095
05031,"Craighead County, AR",0.913191338,0.940053302,1.171392737,1.054239533,0.886329375,0.65498994,0.772143144
05033,"Crawford County, AR",0.675288134,0.758878311,0.744815045,0.280454561,0.591697957,0.605761223,1.070121708
05035,"Crittenden County, AR",0.484775521,0.529774958,0.633728857,0.510254135,0.439776085,0.335822186,0.459296908
05037,"Cross County, AR",-0.707856038,-0.777666846,-0.69485289,-0.458420862,-0.638045231,-0.720859187,-0.957291215
05039,"Dallas County, AR",-0.783562021,-0.841315756,-0.825090315,-0.851863124,-0.725808287,-0.742033727,-0.715260919
05041,"Desha County, AR",-0.876772081,-0.822976513,-0.821112344,-0.524638803,-0.93056765,-0.932431819,-1.22890536
05043,"Drew County, AR",-0.235482566,-0.29818604,-0.265767417,-0.239120193,-0.172779092,-0.205197716,-0.231844939
05045,"Faulkner County, AR",0.937681018,0.968260497,0.908739117,0.749539293,0.907101539,0.966622918,1.125822742
05047,"Franklin County, AR",-0.74853212,-0.782373023,-0.63128851,-0.695664575,-0.714691217,-0.86577573,-0.801399665
05049,"Fulton County, AR",-0.773288169,-0.781245341,-0.795137968,-0.949060973,-0.765330998,-0.751438371,-0.597515366
05051,"Garland County, AR",0.937161876,0.989083688,1.07097567,0.913866233,0.885240064,0.803348082,0.960457519
05053,"Grant County, AR",-0.591290978,-0.582300814,-0.657977001,-0.348777657,-0.600281143,-0.524604956,-0.8338043
05055,"Greene County, AR",0.544962944,0.774656647,0.544325414,0.521596861,0.315269241,0.545600474,0.568329027
05057,"Hempstead County, AR",-0.179436836,-0.193419113,-0.130366921,-0.181080798,-0.16545456,-0.228506752,-0.177792875
05059,"Hot Spring County, AR",-0.180133435,-0.153863306,-0.134957591,0.124231509,-0.206403564,-0.225309279,-0.484498379
05061,"Howard County, AR",-0.548303257,-0.504635735,-0.53830057,-0.603897709,-0.591970779,-0.558305945,-0.492708806
05063,"Independence County, AR",0.239379585,0.217742501,0.318706983,0.343883107,0.261016669,0.160052187,0.134876064
05065,"Izard County, AR",-1.054472049,-1.021193441,-0.979715392,-0.94026245,-1.087750657,-1.129228706,-1.168681648
05067,"Jackson County, AR",-0.47805526,-0.683105147,-0.671192619,-0.577826496,-0.273005373,-0.284917902,-0.378284024
05069,"Jefferson County, AR",0.706147908,0.588413682,0.674497484,0.579119656,0.823882134,0.737798332,0.83317616
05071,"Johnson County, AR",0.188909931,0.17021677,0.255322768,-0.082138653,0.207603093,0.122497094,0.459958515
05073,"Lafayette County, AR",-1.338274656,-1.25211634,-1.322701727,-1.682652655,-1.424432971,-1.353847584,-0.993896657
05075,"Lawrence County, AR",-0.60594624,-0.580022947,-0.524958053,-0.256242032,-0.631869533,-0.686934428,-0.955650449
05077,"Lee County, AR",-1.246771302,-1.239195089,-1.463503738,-1.032224577,-1.254347514,-1.030038866,-1.461318026
05079,"Lincoln County, AR",-1.004618165,-0.987815275,-1.024452706,-1.223656522,-1.021421055,-0.984783624,-0.785579808
05081,"Little River County, AR",-0.853253361,-0.836542064,-0.980764494,-0.589203087,-0.869964658,-0.725742227,-1.117303635
05083,"Logan County, AR",-0.762527369,-0.888173534,-0.776705278,-0.327342554,-0.636881204,-0.74834946,-1.197712184
05085,"Lonoke County, AR",0.461342354,0.406197909,0.290873239,0.135940161,0.516486798,0.631811468,0.786744546
05087,"Madison County, AR",-0.747104862,-0.673670395,-0.700203596,-0.886414271,-0.820539329,-0.794006127,-0.607795452
05089,"Marion County, AR",-0.768286932,-0.843804967,-0.763408349,-0.449827411,-0.692768897,-0.773165515,-1.086746453
05091,"Miller County, AR",0.307974032,0.400813152,0.469840074,0.606051754,0.215134913,0.146107991,0.009896311
05093,"Mississippi County, AR",0.453486547,0.544692012,0.537245604,0.395026406,0.362281082,0.36972749,0.511946688
05095,"Monroe County, AR",-1.065226668,-1.11198055,-1.105014134,-1.206188247,-1.018472786,-1.025439201,-0.924265088
05097,"Montgomery County, AR",-0.821457761,-0.809659549,-0.780015522,-0.884492314,-0.833255972,-0.862899999,-0.758423207
05099,"Nevada County, AR",-1.441650318,-1.318794047,-1.45436746,-1.207651537,-1.564506588,-1.428933175,-1.675649098
05101,"Newton County, AR",-1.01972037,-0.972014941,-1.236682565,-1.33771035,-1.067425799,-0.802758176,-0.70173039
05103,"Ouachita County, AR",0.055835827,0.062473434,0.185741776,0.244446448,0.04919822,-0.074070122,-0.132774794
05105,"Perry County, AR",-1.298321585,-1.228812458,-1.026576816,-1.234482893,-1.367830713,-1.570066355,-1.362160277
05107,"Phillips County, AR",-0.619016714,-0.697689981,-0.524610964,-0.45743977,-0.540343447,-0.713422464,-0.780593658
05109,"Pike County, AR",-0.912480268,-0.83630111,-0.972287743,-0.865389892,-0.988659425,-0.852672792,-0.959570643
05111,"Poinsett County, AR",-0.730949111,-0.590127591,-0.844928308,-0.576955051,-0.871770631,-0.616969914,-0.884943171
05113,"Polk County, AR",-0.172309785,-0.226585146,-0.168753968,-0.022882107,-0.118034424,-0.175865602,-0.321737463
05115,"Pope County, AR",0.633939516,0.620825402,0.662731798,0.636733473,0.647053631,0.605147235,0.63114556
05117,"Prairie County, AR",-1.627840953,-1.60918116,-1.328585201,-1.181691891,-1.646500747,-1.927096706,-2.073990016
05119,"Pulaski County, AR",1.366039107,1.481251673,1.511217771,1.724788612,1.250826541,1.220860443,1.007289602
05121,"Randolph County, AR",-0.614582414,-0.73384464,-0.472290003,-0.388962924,-0.495320188,-0.756874825,-0.840201904
05123,"St. Francis County, AR",-0.447531288,-0.456615649,-0.456937731,-0.513262971,-0.438446927,-0.438124845,-0.381799605
05125,"Saline County, AR",0.733664143,0.710152677,0.676518359,0.562009221,0.757175609,0.790809927,0.905319065
05127,"Scott County, AR",-1.419933132,-1.259023031,-1.137599606,-1.07874646,-1.580843233,-1.702266658,-1.761119804
05129,"Searcy County, AR",-0.887395519,-1.018055257,-1.124046616,-1.09081334,-0.756735781,-0.650744423,-0.683977699
05131,"Sebastian County, AR",1.441468267,1.421213722,1.515289719,1.37722416,1.461722811,1.367646815,1.505712374
05133,"Sevier County, AR",-0.860026084,-0.844142512,-0.806911333,-0.4654941,-0.875909656,-0.913140835,-1.254558067
05135,"Sharp County, AR",-0.597618771,-0.535370419,-0.455085313,-0.121214625,-0.659867123,-0.740152229,-1.074022916
05137,"Stone County, AR",-0.663330515,-0.712642989,-0.577167117,-0.739924391,-0.614018041,-0.749493913,-0.586736639
05139,"Union County, AR",0.332313114,0.324067787,0.544715102,0.260954379,0.340558441,0.119911126,0.403671849
05141,"Van Buren County, AR",-0.848118032,-0.882288613,-0.882891568,-0.62065136,-0.813947452,-0.813344497,-1.075584705
05143,"Washington County, AR",1.326401631,1.317986437,1.466734794,1.254354973,1.334816825,1.186068468,1.398448288
05145,"White County, AR",0.509479703,0.458303246,0.65981534,0.683761183,0.560656159,0.359144065,0.335198222
05147,"Woodruff County, AR",-1.469245641,-1.559720572,-1.459731844,-1.474294788,-1.378770711,-1.478759439,-1.464196495
05149,"Yell County, AR",-0.663193896,-0.6254455,-0.727251373,-0.819653225,-0.700942293,-0.599136419,-0.506734568
06001,"Alameda County, CA",2.152644699,2.157457815,2.35750141,2.753122471,2.147831583,1.947787988,1.552166927
06003,"Alpine County, CA",-0.106000848,-0.241359003,-0.67035404,-0.465477738,0.029357308,0.458352345,0.253476043
06005,"Amador County, CA",0.613177389,0.540640282,0.377046941,0.560368719,0.685714496,0.849307837,0.665986059
06007,"Butte County, CA",0.96388294,1.080670136,1.068330843,1.127328477,0.847095744,0.859435037,0.800437403
06009,"Calaveras County, CA",0.379618138,0.259815188,0.197919392,0.236613267,0.499421088,0.561316884,0.52262301
06011,"Colusa County, CA",-0.558459496,-0.482914242,-0.634501367,-0.707569051,-0.634004751,-0.482417626,-0.409349942
06013,"Contra Costa County, CA",1.42054988,1.470979059,1.562178312,1.683661901,1.370120702,1.278921449,1.15743786
06015,"Del Norte County, CA",-0.238050122,-0.239526656,-0.14539238,-0.247808511,-0.236573589,-0.330707864,-0.228291733
06017,"El Dorado County, CA",1.07764922,1.079061393,1.265424542,0.987341192,1.076237046,0.889873898,1.167957248
06019,"Fresno County, CA",1.244069715,1.394829952,1.401575231,1.298372217,1.093309478,1.086564199,1.189767213
06021,"Glenn County, CA",-0.551036934,-0.597656285,-0.499233683,-0.432381805,-0.504417583,-0.602840185,-0.669692063
06023,"Humboldt County, CA",1.007456183,1.119044561,1.033436925,0.913462213,0.895867806,0.981475442,1.101450153
06025,"Imperial County, CA",0.863799885,0.84901456,0.910464934,0.846614183,0.87858521,0.817134836,0.880985587
06027,"Inyo County, CA",0.289806054,0.330030403,0.105103119,0.191726151,0.249581704,0.474508989,0.387885956
06029,"Kern County, CA",0.96707517,1.051923276,0.987953306,0.825102488,0.882227065,0.946197035,1.109047853
06031,"Kings County, CA",0.795200421,0.741737934,0.57297032,0.388333504,0.848662908,1.017430522,1.202067338
06033,"Lake County, CA",0.273392455,0.340637813,0.326602394,0.317942272,0.206147098,0.220182517,0.228842639
06035,"Lassen County, CA",-0.215252072,-0.230127165,-0.35009245,0.055702122,-0.200376979,-0.080411694,-0.486206266
06037,"Los Angeles County, CA",2.418453478,2.415180384,2.727938322,3.070245379,2.421726572,2.108968634,1.766661577
06039,"Madera County, CA",0.757328139,0.735841284,0.865087742,0.646642887,0.778814993,0.649568535,0.86801339
06041,"Marin County, CA",1.6172599,1.628884061,1.564844777,1.718254504,1.605635739,1.669675023,1.516265297
06043,"Mariposa County, CA",-0.355384024,-0.294725163,-0.181007506,0.066757211,-0.416042884,-0.529760541,-0.777525258
06045,"Mendocino County, CA",0.852369927,0.88426572,0.785368536,0.738035284,0.820474133,0.919371317,0.966704569
06047,"Merced County, CA",0.620812226,0.607858693,0.72010055,0.515348877,0.633765759,0.521523902,0.726275575
06049,"Modoc County, CA",-0.996222241,-1.021026141,-0.938892836,-0.904456724,-0.971418341,-1.053551645,-1.087987758
06051,"Mono County, CA",0.37037715,0.427076514,0.133791008,0.539576611,0.313677786,0.606963293,0.20117769
06053,"Monterey County, CA",1.27298406,1.286942582,1.288954605,1.10296161,1.259025538,1.257013516,1.443006511
06055,"Napa County, CA",1.272681886,1.212726363,1.453145928,1.072785081,1.332637408,1.092217844,1.472578691
06057,"Nevada County, CA",1.051931372,1.044591084,1.160970727,0.868239541,1.05927166,0.942892017,1.235623203
06059,"Orange County, CA",2.162203005,2.186179476,2.354062874,2.850584862,2.138226533,1.970343136,1.473821148
06061,"Placer County, CA",1.377175801,1.312816591,1.389660089,1.11775287,1.441535011,1.364691513,1.636598732
06063,"Plumas County, CA",-0.203138452,-0.327625137,-0.361569699,-0.318541815,-0.078651767,-0.044707204,-0.087735088
06065,"Riverside County, CA",1.609765895,1.582955243,1.81051559,1.566167878,1.636576547,1.4090162,1.653363912
06067,"Sacramento County, CA",1.379632175,1.482836899,1.512612918,1.792495742,1.276427452,1.246651433,0.966768609
06069,"San Benito County, CA",0.739935218,0.746626582,0.709547608,0.96527371,0.733243855,0.770322829,0.514596727
06071,"San Bernardino County, CA",1.859418264,1.845070022,1.977621555,1.942032938,1.873766505,1.741214972,1.776803589
06073,"San Diego County, CA",1.838595054,1.891822969,2.076943835,2.274840056,1.78536714,1.600246273,1.402350052
06075,"San Francisco County, CA",2.194819033,2.240451993,2.222754782,2.568966802,2.149186073,2.166883284,1.820671264
06077,"San Joaquin County, CA",1.2889093,1.335670495,1.265257713,1.32071166,1.242148105,1.312560886,1.257106939
06079,"San Luis Obispo County, CA",1.405776179,1.353967312,1.404702796,1.310588601,1.457585046,1.406849563,1.500963757
06081,"San Mateo County, CA",2.248370479,2.200153376,2.188853984,2.730801396,2.296587582,2.307886973,1.765939562
06083,"Santa Barbara County, CA",1.60084873,1.664021805,1.638479128,1.578676288,1.537675655,1.563218332,1.623021172
06085,"Santa Clara County, CA",2.273958774,2.45693974,2.323598485,3.497706054,2.090977809,2.224319063,1.050211494
06087,"Santa Cruz County, CA",1.67075485,1.671113718,1.617543469,1.392692084,1.670395982,1.723966231,1.948817616
06089,"Shasta County, CA",0.979440739,0.951872245,1.113287655,0.95542486,1.007009233,0.845593823,1.003456618
06091,"Sierra County, CA",-0.874778479,-0.810444284,-0.723456484,-0.662940291,-0.939112674,-1.026100474,-1.086616667
06093,"Siskiyou County, CA",0.064356168,0.087943549,0.258866446,0.113974596,0.040768787,-0.13015411,0.01473774
06095,"Solano County, CA",1.234295026,1.365872514,1.26134231,1.336372597,1.102717537,1.207247741,1.132217455
06097,"Sonoma County, CA",1.524657208,1.458283741,1.712523047,1.579129648,1.591030675,1.336791369,1.470184768
